clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
2,5526,0,0,0,0,1,0,0,0,1,0,0,0,0.701189502221506,0.9489654871203058,0.24740221389193032,0.8249344166641933,0.7749493892679999,0.9280931289344484
6,1200,0,0,1,0,0,0,0,1,0,0,0,0,-0.8749484339070799,0.09577441494313513,-1.549101056370993,-0.9434797553205716,-0.9242451504897805,-0.9173747292782438
2,3893,0,0,0,0,1,0,0,1,0,0,0,0,0.2178405351420732,-0.4730196331749753,-0.6508494212395314,0.44981625897045546,0.514226417559134,0.42347301145441585
5,1017,0,0,0,0,1,0,1,0,0,0,0,0,-0.8329180889436509,0.45127069501695544,0.24740221389193032,-0.9166856011995901,-0.8703024666879465,-0.8452861410668102
2,4672,0,0,0,1,0,0,0,0,1,0,0,0,0.44900743244093244,-0.40192037716021023,1.5947796665891227,0.6641694919383051,0.6131213378624972,0.5820679055195689
6,1397,0,0,1,0,0,0,1,0,0,0,0,0,-0.8329180889436509,-0.04642409708638995,-0.20172360367380052,-0.880960062371615,-0.9242451504897805,-0.9029570116359569
2,675,0,0,1,0,0,0,1,0,0,0,0,0,-1.0430698137607959,0.8067669750907757,-0.6508494212395314,-1.2739409894793408,-1.328815279003538,-1.2201467997662636
3,7943,0,0,0,1,0,0,0,0,0,1,0,0,1.121492951855796,0.5934692070464855,0.24740221389193032,1.2000525743579311,1.15254817588084,1.2597006347070423
1,2255,0,0,1,0,0,0,0,1,0,0,0,0,-0.1394173970470731,-0.8996151692635607,0.6965280314576612,0.09256087069070473,0.13662763094629396,0.005359199828102614
5,1181,0,0,1,0,0,1,0,0,0,0,0,0,-0.8119029164619365,0.5223699510317205,-0.20172360367380052,-0.8720286776646214,-0.9062642558891695,-0.8308684234245238
6,740,0,0,0,1,0,0,0,1,0,0,0,0,-1.1481456761693682,-0.7574166572340305,0.6965280314576612,-1.4525686836192162,-1.4906433304090407,-1.5229188702542835
4,1583,0,0,0,0,1,0,1,0,0,0,0,0,-0.6017511916447916,-2.605997313617897,1.145653849023392,-0.3986652881939519,-0.3668374178708259,-0.6578558117170837
6,650,0,0,1,0,0,0,0,0,1,0,0,0,-1.0851001587242246,0.024675158928370067,-1.0999752388052622,-1.3721862212562717,-1.346796173604149,-1.3499062585468433
1,16728,0,0,0,0,1,0,0,1,0,0,0,0,2.5505246806123805,-1.0418136812930907,1.145653849023392,2.1021224297643006,2.1414973789144685,1.937333363894515
2,2831,0,0,0,1,0,0,1,0,0,0,0,0,-0.1604325695287876,0.23797292697266526,0.24740221389193032,0.0032470236207674526,0.02874226334262524,0.04861235275496231
5,1243,0,0,0,1,0,0,1,0,0,0,0,0,-0.8119029164619365,0.024675158928370067,0.6965280314576612,-0.8452345235436399,-0.8882833612885576,-0.8597038587090972
4,921,0,0,1,0,0,0,0,0,1,0,0,0,-0.790887743980222,-0.3308211211454502,-0.20172360367380052,-0.8452345235436399,-0.8253502301864181,-0.8597038587090972
1,3353,1,0,0,0,0,0,0,0,0,1,0,0,0.30190122506893097,3.0108439115484624,-3.3006917448773425,0.36050241190051735,0.3973506026551598,0.7550805172270083
2,18440,0,0,1,0,0,0,0,0,0,1,0,0,2.5295095081306664,0.7356677190760106,-2.447352691502455,2.07532827564332,2.132506931614163,2.1968522814556746
3,11262,0,0,1,0,0,0,0,0,0,1,0,0,1.6468722638986582,0.6645684630612506,-0.6508494212395314,1.4858568849817309,1.5391374097939863,1.6057258581219225
1,4679,0,0,1,0,0,1,0,0,0,0,0,0,0.49103777740436144,-0.40192037716021023,-0.20172360367380052,0.6998950307662801,0.7749493892679999,0.6829919290155753
2,7797,0,0,0,0,1,0,0,0,0,0,1,0,1.5417964014900856,0.9489654871203058,-0.6508494212395314,1.423337192032775,1.377309358388483,1.533637269910488
1,7056,0,0,0,1,0,0,0,0,0,0,1,0,1.4787508840449421,0.30907218298743033,1.5947796665891227,1.351886114376825,1.3143762272863435,1.3750423758453356
1,4766,0,0,1,0,0,0,1,0,0,0,0,0,0.42799225995921797,0.09577441494313513,-0.6508494212395314,0.5927184142823549,0.6311022324631083,0.6253210584464293
2,701,0,0,1,0,0,0,0,0,1,0,0,0,-0.8329180889436509,-0.3308211211454502,-0.6508494212395314,-0.8898914470786086,-0.8703024666879465,-0.9029570116359569
1,4240,0,0,0,1,0,0,1,0,0,0,0,0,0.512052949886076,-0.5441188891897404,1.145653849023392,0.7534833390082432,0.7120162581658596,0.6541564937310026
3,1391,0,0,0,0,1,0,0,0,0,0,1,0,-0.43362981179107585,1.162263255164596,-0.6508494212395314,-0.3182828258310082,-0.3578469705705204,-0.21090656480619716
2,11756,0,1,0,0,0,1,0,0,0,0,0,0,1.4787508840449421,0.9489654871203058,-0.20172360367380052,1.351886114376825,1.4222615948900112,1.5192195522682017
2,1441,0,0,1,0,0,0,0,0,1,0,0,0,-0.47566015675450485,0.23797292697266526,-1.0999752388052622,-0.36293974936597684,-0.3488565232702148,-0.32624830594449056
4,2950,0,0,0,0,1,0,0,0,0,0,1,0,0.028703982806642915,0.6645684630612506,0.24740221389193032,0.1550805636396613,0.20855120934873975,0.26487811738926276
3,1781,0,0,0,1,0,0,1,0,0,0,0,0,-0.6017511916447916,-0.04642409708638995,0.24740221389193032,-0.5147732893848707,-0.5466463638769404,-0.528096352936504
3,1915,0,0,0,1,0,0,1,0,0,0,0,0,-0.4126146393093614,-1.326210705352146,1.5947796665891227,-0.1753806705191079,-0.22299026106593428,-0.34066602358677756
6,1230,0,0,1,0,0,0,0,0,1,0,0,0,-0.8119029164619365,0.1668736709579002,-0.6508494212395314,-0.8273717541296528,-0.8523215720873347,-0.8164507057822368
5,657,0,0,0,0,1,0,0,1,0,0,0,0,-1.1271305036876538,-0.2597218651306851,-0.6508494212395314,-1.416843144791241,-1.4007388574059838,-1.421994846758277
3,628,0,0,0,0,1,0,0,0,0,1,0,0,-1.0220546412790812,0.9489654871203058,0.24740221389193032,-1.2382154506513656,-1.274872595201704,-1.162475929197117
4,3105,0,0,1,0,0,0,0,0,0,0,1,0,-0.034341534638500586,0.09577441494313513,-0.6508494212395314,0.1640119483466549,0.19057031474812872,0.19278952917782904
2,566,0,0,0,1,0,0,0,1,0,0,0,0,-0.9590091238339378,-1.7528062414407313,1.145653849023392,-1.0774505259254783,-1.0321305180934492,-1.2057290821239768
3,2131,0,0,0,1,0,0,0,1,0,0,0,0,-0.3285539493825034,0.30907218298743033,-1.0999752388052622,-0.1753806705191079,-0.20500936646532322,-0.15323569423705047
3,14639,0,0,0,0,1,0,1,0,0,0,0,0,1.4787508840449421,0.23797292697266526,1.145653849023392,1.3786802684978057,1.4312520421903177,1.4327132464144823
3,12244,0,0,1,0,0,0,0,0,0,1,0,0,1.8149936437523735,-1.1840121933226158,0.6965280314576612,1.7359356567775563,1.7189463558001001,1.533637269910488
1,6965,0,0,0,1,0,1,0,0,0,0,0,0,0.9323563995203655,-0.2597218651306851,0.6965280314576612,1.0571504190460308,1.0266819136765601,1.0001817171458827
2,5784,0,1,0,0,0,0,1,0,0,0,0,0,0.42799225995921797,-0.11752335310115501,2.0439054841548536,0.5569928754543799,0.6221117851628027,0.5676501878772826
2,788,0,0,0,1,0,0,1,0,0,0,0,0,-0.9379939513522234,0.8067669750907757,0.24740221389193032,-1.0774505259254783,-1.1220349910965062,-1.0182987527742502
4,1607,0,0,0,1,0,0,0,0,0,1,0,0,-0.5597208466813627,-0.8996151692635607,-0.20172360367380052,-0.3450769799519897,-0.4117896543723551,-0.4704254823673573
1,3811,0,0,1,0,0,0,0,0,0,0,1,0,0.42799225995921797,-0.6152181452045055,-0.20172360367380052,0.62844395311033,0.6670640216643312,0.5676501878772826
5,766,0,0,1,0,0,0,1,0,0,0,0,0,-1.0430698137607959,0.38017143900219036,-0.6508494212395314,-1.291803758893328,-1.2658821479013977,-1.23456451740855
1,14388,0,0,1,0,0,0,0,0,0,0,1,0,2.8447370953563835,-0.04642409708638995,-1.0999752388052622,2.245024585076201,2.429191692524252,2.312194022593968
2,3517,0,0,1,0,0,1,0,0,0,0,0,0,-0.1184022245653586,0.024675158928370067,-0.6508494212395314,0.10149225539769831,0.13662763094629396,0.120700940966396
2,780,0,0,0,1,0,1,0,0,0,0,0,0,-0.9800242963156522,-1.255111449337381,0.6965280314576612,-1.0953132953394653,-1.1310254383968124,-1.2201467997662636
4,1607,0,0,0,0,1,0,0,0,0,1,0,0,-0.5597208466813627,1.162263255164596,-0.6508494212395314,-0.5058419046778772,-0.5376559165766349,-0.39833689415592427
2,596,0,0,0,0,1,0,0,0,0,0,1,0,-0.8329180889436509,-1.397309961366911,-0.20172360367380052,-0.8273717541296528,-0.8073693355858063,-0.9462101645628171
5,492,0,0,0,0,1,1,0,0,0,0,0,0,-1.1901760211327972,0.5223699510317205,0.24740221389193032,-1.6401277624660846,-1.6255000399136268,-1.5805897408234302
2,4816,0,0,0,1,0,0,0,0,1,0,0,0,0.42799225995921797,-0.6863174012192705,0.24740221389193032,0.6731008766452995,0.6490831270637202,0.5676501878772826
3,1676,0,0,1,0,0,0,1,0,0,0,0,0,-0.6227663641265061,0.1668736709579002,-0.6508494212395314,-0.5594302129198401,-0.6005890476787752,-0.5569317882210774
3,9057,0,0,0,1,0,0,0,0,0,0,1,0,1.520781229008371,-1.9661040094850215,0.6965280314576612,1.6108962708796442,1.5571183043945975,1.2741183523493287
2,1586,0,0,1,0,0,0,1,0,0,0,0,0,-0.5807360191630772,-0.5441188891897404,-1.0999752388052622,-0.47904775055689564,-0.4477514435735772,-0.513678635294217
1,9961,0,0,1,0,0,0,1,0,0,0,0,0,1.7099177813438016,-0.11752335310115501,-0.6508494212395314,1.6198276555866378,1.700965461199489,1.634561293406495
4,9090,0,0,1,0,0,0,0,0,1,0,0,0,0.7222046747032205,-0.04642409708638995,-0.6508494212395314,0.8427971860781804,0.8828347568716686,0.8560045407230154
6,2806,0,0,0,0,1,0,0,0,0,1,0,0,-0.0973870520836441,-0.8285159132487956,0.24740221389193032,0.11042364010469187,0.1546085255469058,0.03419463511267596
2,6703,0,0,0,0,1,0,1,0,0,0,0,0,0.8482957095935075,-0.5441188891897404,0.6965280314576612,1.0571504190460308,0.9907201244753373,0.9425108465767361
6,880,0,0,1,0,0,0,0,1,0,0,0,0,-0.9800242963156522,0.45127069501695544,-1.549101056370993,-1.1489016035814277,-1.1310254383968124,-1.090387340985684
6,956,0,0,1,0,0,0,1,0,0,0,0,0,-1.0430698137607959,-0.2597218651306851,-0.6508494212395314,-1.211421296530384,-1.2568917006010922,-1.248982235050837
2,523,0,0,0,0,1,0,0,0,0,0,1,0,-1.0220546412790812,1.091163999149831,-1.998226873936724,-1.2560782200653529,-1.2838630425020094,-1.162475929197117
1,4277,0,0,0,1,0,0,1,0,0,0,0,0,0.680174329739792,0.45127069501695544,0.24740221389193032,0.7713461084222303,0.8199016257695283,0.8560045407230154
4,1907,0,0,0,0,1,1,0,0,0,0,0,0,-0.5597208466813627,-1.6817069854259663,0.6965280314576612,-0.42545944231493343,-0.3668374178708259,-0.5713495058633636
1,13198,0,0,0,1,0,0,0,0,0,0,1,0,2.6556005430209533,0.6645684630612506,1.145653849023392,2.1289165838852813,2.096545142412941,2.211269999097962
3,912,0,0,0,0,1,0,1,0,0,0,0,0,-0.8329180889436509,0.1668736709579002,-0.20172360367380052,-0.9524111400275651,-0.9242451504897805,-0.9173747292782438
4,1577,0,0,0,1,0,0,1,0,0,0,0,0,-0.6437815366082207,-2.605997313617897,2.0439054841548536,-0.4701163658499021,-0.5376559165766349,-0.7731975528553772
2,2088,0,0,0,0,1,0,0,1,0,0,0,0,-0.1814477420105021,-0.7574166572340305,-0.20172360367380052,0.04790394715573609,0.07369449984415367,-0.023476235456470734
1,2512,0,1,0,0,0,0,0,0,1,0,0,0,0.04971915528835718,1.4466602792236511,1.145653849023392,0.14614917893266693,0.10066584174507105,0.2937135526738361
2,2575,0,0,0,0,1,0,1,0,0,0,0,0,-0.2024629144922166,0.6645684630612506,-1.0999752388052622,-0.08606682344917062,-0.05217176236012609,0.005359199828102614
5,7188,0,0,0,0,1,0,0,0,1,0,0,0,0.44900743244093244,0.09577441494313513,0.24740221389193032,0.5837870295753613,0.6400926797634146,0.6253210584464293
6,924,0,0,0,1,0,0,1,0,0,0,0,0,-1.0220546412790812,-0.3308211211454502,0.24740221389193032,-1.2203526812373777,-1.2029490167992583,-1.23456451740855
6,968,0,0,1,0,0,0,0,0,0,0,1,0,-0.7698725714985075,0.8778662311055407,-0.6508494212395314,-0.7737834458876898,-0.8073693355858063,-0.7011089646439441
3,490,0,0,1,0,0,0,0,0,1,0,0,0,-1.106115331205939,-0.11752335310115501,-1.549101056370993,-1.3900489906702596,-1.3737675155050664,-1.3787416938314168
2,2404,0,0,0,0,1,0,0,1,0,0,0,0,-0.1814477420105021,0.09577441494313513,-0.20172360367380052,-0.005684361086226911,0.05571360524354262,0.03419463511267596
2,6809,0,0,0,0,1,0,1,0,0,0,0,0,0.8482957095935075,-0.5441188891897404,0.24740221389193032,0.9856993413900808,1.0356723609768657,0.9280931289344484
3,771,0,1,0,0,0,0,0,0,1,0,0,0,-0.8749484339070799,-2.1083025215145517,2.0439054841548536,-0.934548370613578,-0.915254703189475,-1.1192227762702573
1,3457,0,0,0,0,1,0,0,1,0,0,0,0,0.2178405351420732,0.9489654871203058,-0.6508494212395314,0.40515933543548605,0.35239836615363135,0.4955615996658489
4,1007,0,0,1,0,0,0,0,1,0,0,0,0,-0.8119029164619365,0.5934692070464855,-1.0999752388052622,-0.8720286776646214,-0.861312019387641,-0.8020329881399505
7,566,0,0,0,0,1,0,0,0,1,0,0,0,-1.106115331205939,-0.6863174012192705,-0.20172360367380052,-1.363254836549278,-1.3557866209044553,-1.4075771291159902
1,2264,0,0,1,0,0,0,0,0,1,0,0,0,-0.1814477420105021,-0.4730196331749753,-0.6508494212395314,0.021109793034754593,0.03773271064293077,-0.023476235456470734
6,2081,0,0,0,1,0,0,0,1,0,0,0,0,-0.6227663641265061,-0.4730196331749753,-1.0999752388052622,-0.5147732893848707,-0.5376559165766349,-0.5713495058633636
1,10457,0,0,1,0,0,0,0,0,0,0,1,0,2.739661232947811,0.8778662311055407,-0.6508494212395314,2.191436276834238,2.1774591681156923,2.283358587309395
2,1316,0,1,0,0,0,0,1,0,0,0,0,0,-0.6227663641265061,1.375561023208891,-0.6508494212395314,-0.6308812905757902,-0.6005890476787752,-0.4704254823673573
4,1031,0,0,1,0,0,0,0,1,0,0,0,0,-0.790887743980222,-0.2597218651306851,-0.20172360367380052,-0.8452345235436399,-0.8073693355858063,-0.8452861410668102
2,3118,0,0,0,0,1,0,0,1,0,0,0,0,0.07073432777007169,0.9489654871203058,0.24740221389193032,0.22653164129561146,0.19057031474812872,0.3225489879584088
3,5723,0,1,0,0,0,0,0,0,1,0,0,0,0.42799225995921797,0.8778662311055407,0.24740221389193032,0.4676790283844426,0.5591786540606625,0.6253210584464293
1,4454,0,0,1,0,0,0,0,1,0,0,0,0,0.49103777740436144,0.024675158928370067,-0.6508494212395314,0.682032261352293,0.6580735743640257,0.668574211373289
6,1621,0,0,1,0,0,1,0,0,0,0,0,0,-0.790887743980222,0.7356677190760106,-0.6508494212395314,-0.8273717541296528,-0.8703024666879465,-0.7731975528553772
2,756,0,0,1,0,0,1,0,0,0,0,0,0,-1.0010394687973667,0.6645684630612506,-1.549101056370993,-1.1846271424094026,-1.2209299113998693,-1.1336404939125437
2,6025,0,0,1,0,0,0,0,0,0,1,0,0,0.869310882075222,0.5934692070464855,-1.998226873936724,1.0214248802180559,0.96374878257442,1.0722703053573157
2,2789,0,1,0,0,0,0,0,1,0,0,0,0,-0.055356707120215086,1.7310573032827115,-2.447352691502455,0.0746981012767168,0.03773271064293077,0.26487811738926276
1,3822,0,0,0,1,0,0,0,0,0,1,0,0,0.5330681223677904,0.8778662311055407,-0.20172360367380052,0.6641694919383051,0.6221117851628027,0.7550805172270083
1,16872,0,0,0,1,0,1,0,0,0,0,0,0,2.6135701980575243,0.024675158928370067,1.145653849023392,2.1110538144712945,2.1594782735150813,2.1247636932442413
4,875,0,0,1,0,0,0,1,0,0,0,0,0,-0.9590091238339378,-0.40192037716021023,-1.0999752388052622,-1.0774505259254783,-1.0501114126940612,-1.1048050586279703
3,4626,0,0,0,0,1,0,0,0,0,0,1,0,0.44900743244093244,0.09577441494313513,1.5947796665891227,0.5659242601613742,0.6131213378624972,0.5964856231618559
4,580,0,0,1,0,0,0,0,0,0,1,0,0,-1.0010394687973667,-0.2597218651306851,-1.0999752388052622,-1.157832988288422,-1.1130445437962004,-1.14805821155483
1,6798,0,1,0,0,0,0,0,0,0,1,0,0,1.4787508840449421,-1.397309961366911,1.5947796665891227,1.4858568849817309,1.5840896462955147,1.317371505276189
5,1115,0,0,1,0,0,0,0,1,0,0,0,0,-0.8119029164619365,-0.04642409708638995,-0.6508494212395314,-0.8452345235436399,-0.8253502301864181,-0.8308684234245238
1,4239,0,0,1,0,0,0,0,1,0,0,0,0,0.44900743244093244,-0.2597218651306851,-0.6508494212395314,0.6552381072313115,0.703025810865554,0.6397387760887157
1,12379,0,0,0,0,1,0,1,0,0,0,0,0,2.1722515759415204,0.1668736709579002,-0.20172360367380052,1.8609750426754688,1.9437075383077431,1.9229156462522285
5,1062,0,0,1,0,0,1,0,0,0,0,0,0,-0.9800242963156522,-1.0418136812930907,-0.20172360367380052,-1.0774505259254783,-1.1310254383968124,-1.1913113644816904
3,2484,0,0,0,1,0,0,0,0,0,1,0,0,-0.1604325695287876,-0.2597218651306851,-0.20172360367380052,0.05683533186272966,0.019751816042319716,0.005359199828102614
1,16505,0,0,1,0,0,0,0,0,1,0,0,0,2.5925550255758094,0.5223699510317205,-0.6508494212395314,2.119985199178288,2.0875546951126354,2.182434563813388
2,2929,0,0,1,0,0,0,1,0,0,0,0,0,-0.2024629144922166,-1.1840121933226158,-0.20172360367380052,0.04790394715573609,0.09167539444476552,-0.06672938838333044
1,4468,0,1,0,0,0,1,0,0,0,0,0,0,0.44900743244093244,2.0154543273417618,0.6965280314576612,0.44981625897045546,0.514226417559134,0.740662799584722
6,838,0,0,1,0,0,0,1,0,0,0,0,0,-1.0430698137607959,-0.18862260911592008,0.24740221389193032,-1.291803758893328,-1.274872595201704,-1.2922353879776967
4,832,0,0,1,0,0,0,0,0,1,0,0,0,-0.8749484339070799,-0.3308211211454502,-0.7406745847526788,-0.9613425247345587,-0.915254703189475,-0.9606278822051035
1,1442,0,0,1,0,0,1,0,0,0,0,0,0,-0.4546449842727904,0.6645684630612506,-0.6508494212395314,-0.36293974936597684,-0.3848183124714378,-0.29741287065991723
3,637,0,0,1,0,0,0,1,0,0,0,0,0,-1.0010394687973667,-0.11752335310115501,-0.6508494212395314,-1.1846271424094026,-1.1669872275980353,-1.1768936468394033
1,4744,0,0,1,0,0,0,0,0,0,0,0,1,0.8482957095935075,-0.04642409708638995,-0.6508494212395314,1.0214248802180559,0.9547583352741144,0.9713462818613088
1,3352,0,0,0,1,0,0,0,0,0,1,0,0,0.5330681223677904,0.7356677190760106,-0.6508494212395314,0.7266891848872616,0.6670640216643312,0.7839159525115823
2,2196,0,0,0,0,1,0,0,1,0,0,0,0,-0.2024629144922166,-1.397309961366911,1.145653849023392,0.021109793034754593,0.09167539444476552,-0.10998254131019078
2,737,0,0,0,0,1,0,1,0,0,0,0,0,-0.8329180889436509,-0.6152181452045055,-0.6508494212395314,-0.8630972929576278,-0.8343406774867237,-0.9029570116359569
2,4774,0,0,1,0,0,1,0,0,0,0,0,0,0.42799225995921797,-1.1129129373078508,-0.20172360367380052,0.6731008766452995,0.7299971527664715,0.5532324702349956
6,4504,0,0,0,0,1,0,0,1,0,0,0,0,-0.0763718796019296,0.23797292697266526,-0.20172360367380052,0.06576671656972323,0.09167539444476552,0.10628322332410901
2,3145,0,0,1,0,0,0,0,0,1,0,0,0,-0.2024629144922166,-0.11752335310115501,-1.0999752388052622,-0.01461574579322048,0.02874226334262524,-0.00905851781418438
3,14844,0,0,0,1,0,0,1,0,0,0,0,0,1.4997660565266566,-0.7574166572340305,1.145653849023392,1.5483765779306875,1.4762042786918461,1.389460093487622
6,11572,0,0,1,0,0,0,0,0,1,0,0,0,0.869310882075222,-0.18862260911592008,-0.6508494212395314,0.9856993413900808,1.0446628082771712,0.9857639995035952
2,13393,0,0,1,0,0,0,0,0,0,0,1,0,2.004130196087804,0.024675158928370067,-0.6508494212395314,1.7359356567775563,1.7818794869022403,1.7499030345447886
3,2028,0,0,0,0,1,0,0,0,0,0,0,1,-0.1604325695287876,0.30907218298743033,0.24740221389193032,-0.041409899914201985,0.0017709214417086642,0.019776917470388965
6,669,0,0,1,0,0,0,0,1,0,0,0,0,-1.0640849862425104,-0.6152181452045055,-0.20172360367380052,-1.2828723741863344,-1.2658821479013977,-1.32107082326227
4,964,0,0,1,0,0,0,1,0,0,0,0,0,-0.8119029164619365,0.30907218298743033,-1.0999752388052622,-0.8630972929576278,-0.8433311247870292,-0.8164507057822368
6,2893,0,0,0,0,1,0,0,0,0,1,0,0,-0.2024629144922166,-1.8239054974554914,1.145653849023392,0.1282864095186798,0.046723157943237094,-0.12440025895247712
7,1207,0,0,0,0,1,0,1,0,0,0,0,0,-0.8329180889436509,0.8067669750907757,0.24740221389193032,-0.934548370613578,-0.861312019387641,-0.8164507057822368
3,1267,0,0,0,0,1,0,1,0,0,0,0,0,-0.706827054053364,-1.397309961366911,0.9660035219971003,-0.5862243670408208,-0.5286654692763294,-0.7011089646439441
3,1076,0,0,1,0,0,1,0,0,0,0,0,0,-0.8119029164619365,0.45127069501695544,-1.549101056370993,-0.8452345235436399,-0.8882833612885576,-0.8164507057822368
1,14727,0,0,0,1,0,0,0,0,0,0,1,0,3.433161924844389,0.30907218298743033,1.145653849023392,2.5576230498209824,2.5190961655273085,2.586130657797415
5,8803,0,0,1,0,0,0,0,0,1,0,0,0,0.7642350196666495,0.1668736709579002,-0.6508494212395314,0.9142482637341306,0.8828347568716686,0.9136754112921621
4,1454,0,0,1,0,0,0,0,0,0,1,0,0,-0.5387056741996481,-0.40192037716021023,-1.0999752388052622,-0.42545944231493343,-0.3758278651711322,-0.44159004708278393
2,1415,0,0,0,1,0,0,1,0,0,0,0,0,-0.6227663641265061,0.38017143900219036,0.24740221389193032,-0.5147732893848707,-0.5736177057778578,-0.49926091765193065
2,945,0,0,0,1,0,0,0,1,0,0,0,0,-0.8329180889436509,0.38017143900219036,-0.20172360367380052,-0.880960062371615,-0.9512164923906978,-0.8741215763513835
1,13480,0,1,0,0,0,0,0,0,0,1,0,0,2.5295095081306664,1.304461767194126,-0.20172360367380052,2.039602736815344,2.015631116710189,2.2256877167402482
3,1704,0,0,1,0,0,1,0,0,0,0,0,0,-0.5597208466813627,-0.2597218651306851,-1.0999752388052622,-0.434390827021927,-0.4657323381741891,-0.4704254823673573
2,12392,0,0,0,0,1,0,0,0,0,0,0,1,2.5505246806123805,0.45127069501695544,0.6965280314576612,2.0485341215223376,2.114526037013552,2.1391814108865277
1,597,0,0,1,0,0,0,0,1,0,0,0,0,-0.8329180889436509,0.5223699510317205,-1.998226873936724,-0.9077542164925965,-0.8703024666879465,-0.8308684234245238
6,1108,0,0,1,0,0,0,0,0,0,1,0,0,-0.790887743980222,0.7356677190760106,-0.20172360367380052,-0.8363031388366463,-0.8433311247870292,-0.7587798352130908
2,435,0,0,0,0,1,0,0,0,0,1,0,0,-1.0220546412790812,0.45127069501695544,-0.20172360367380052,-1.2650096047723471,-1.2389108060004812,-1.2057290821239768
6,730,0,0,1,0,0,0,0,0,0,1,0,0,-1.0010394687973667,0.09577441494313513,-1.0999752388052622,-1.211421296530384,-1.2119394640995638,-1.1913113644816904
